Time,Temperature (°C),Light (Lux),Humidity (%RH),During USB (12)
2016-06-11 04:23:18,23.812,7.2,0.00,0
2016-06-11 04:23:28,23.812,7.2,0.00,0
2016-06-11 04:23:38,23.812,7.2,0.00,0
2016-06-11 04:23:48,23.812,7.3,0.00,0
2016-06-11 04:23:58,23.812,7.2,0.00,0
2016-06-11 04:24:08,23.812,7.2,0.00,0
2016-06-11 04:24:18,23.812,7.2,0.00,0
2016-06-11 04:24:28,23.812,7.3,0.00,0
2016-06-11 04:24:38,23.812,7.2,0.00,0
2016-06-11 04:24:48,23.875,7.2,0.00,0
2016-06-11 04:24:58,23.812,7.2,0.00,0
2016-06-11 04:25:08,23.875,7.3,0.00,0
2016-06-11 04:25:18,23.875,7.2,0.00,0
2016-06-11 04:25:28,23.812,7.3,0.00,0
2016-06-11 04:25:38,23.875,7.3,0.00,0
2016-06-11 04:25:48,23.812,7.2,0.00,0
2016-06-11 04:25:58,23.812,7.3,0.00,0
2016-06-11 04:26:08,23.812,7.3,0.00,0
2016-06-11 04:26:18,23.812,7.2,0.00,0
2016-06-11 04:26:28,23.812,7.3,0.00,0
2016-06-11 04:26:38,23.812,7.3,0.00,0
2016-06-11 04:26:48,23.812,7.2,0.00,0
2016-06-11 04:26:58,23.812,7.3,0.00,0
2016-06-11 04:27:08,23.812,7.2,0.00,0
2016-06-11 04:27:18,23.812,7.2,0.00,0
2016-06-11 04:27:28,23.812,7.2,0.00,0
2016-06-11 04:27:38,23.812,7.2,0.00,0
2016-06-11 04:27:48,23.812,7.2,0.00,0
2016-06-11 04:27:58,23.812,7.2,0.00,0
2016-06-11 04:28:08,23.812,7.2,0.00,0
2016-06-11 04:28:18,23.812,7.2,0.00,0
2016-06-11 04:28:28,23.812,7.2,0.00,0
2016-06-11 04:28:38,23.812,7.2,0.00,0
2016-06-11 04:28:48,23.812,7.2,0.00,0
2016-06-11 04:28:58,23.812,7.2,0.00,0
2016-06-11 04:29:08,23.812,7.2,0.00,0
2016-06-11 04:29:18,23.812,7.2,0.00,0
2016-06-11 04:29:28,23.812,7.2,0.00,0
2016-06-11 04:29:38,23.812,7.2,0.00,0
2016-06-11 04:29:48,23.750,7.2,0.00,0
2016-06-11 04:29:58,23.812,7.2,0.00,0
2016-06-11 04:30:08,23.812,7.2,0.00,0
2016-06-11 04:30:18,23.812,7.2,0.00,0
2016-06-11 04:30:28,23.750,7.2,0.00,0
2016-06-11 04:30:38,23.812,7.2,0.00,0
2016-06-11 04:30:48,23.750,7.2,0.00,0
2016-06-11 04:30:58,23.750,7.2,0.00,0
2016-06-11 04:31:08,23.750,7.2,0.00,0
2016-06-11 04:31:18,23.750,7.1,0.00,0
2016-06-11 04:31:28,23.812,7.1,0.00,0
2016-06-11 04:31:38,23.812,7.2,0.00,0
2016-06-11 04:31:48,23.750,7.2,0.00,0
2016-06-11 04:31:58,23.750,7.2,0.00,0
2016-06-11 04:32:08,23.812,7.2,0.00,0
2016-06-11 04:32:18,23.812,7.1,0.00,0
2016-06-11 04:32:28,23.750,7.1,0.00,0
2016-06-11 04:32:38,23.750,7.2,0.00,0
2016-06-11 04:32:48,23.750,7.1,0.00,0
2016-06-11 04:32:58,23.812,7.2,0.00,0
2016-06-11 04:33:08,23.750,7.2,0.00,0
2016-06-11 04:33:18,23.750,7.2,0.00,0
2016-06-11 04:33:28,23.750,7.1,0.00,0
2016-06-11 04:33:38,23.750,7.2,0.00,0
2016-06-11 04:33:48,23.812,7.2,0.00,0
2016-06-11 04:33:58,23.812,7.2,0.00,0
2016-06-11 04:34:08,23.812,7.2,0.00,0
2016-06-11 04:34:18,23.812,7.2,0.00,0
2016-06-11 04:34:28,23.812,7.2,0.00,0
2016-06-11 04:34:38,23.812,7.2,0.00,0
2016-06-11 04:34:48,23.812,7.2,0.00,0
2016-06-11 04:34:58,23.812,7.2,0.00,0
2016-06-11 04:35:08,23.812,7.2,0.00,0
2016-06-11 04:35:18,23.812,7.2,0.00,0
2016-06-11 04:35:28,23.812,7.2,0.00,0
2016-06-11 04:35:38,23.812,7.2,0.00,0
2016-06-11 04:35:48,23.812,7.2,0.00,0
2016-06-11 04:35:58,23.812,7.3,0.00,0
2016-06-11 04:36:08,23.812,7.2,0.00,0
2016-06-11 04:36:18,23.812,7.2,0.00,0
2016-06-11 04:36:28,23.812,7.3,0.00,0
2016-06-11 04:36:38,23.875,7.3,0.00,0
2016-06-11 04:36:48,23.875,7.3,0.00,0
2016-06-11 04:36:58,23.875,7.3,0.00,0
2016-06-11 04:37:08,23.875,7.4,0.00,0
2016-06-11 04:37:18,23.875,7.3,0.00,0
2016-06-11 04:37:28,23.875,7.3,0.00,0
2016-06-11 04:37:38,23.875,7.3,0.00,0
2016-06-11 04:37:48,23.875,7.3,0.00,0
2016-06-11 04:37:58,23.875,7.4,0.00,0
2016-06-11 04:38:08,23.875,7.3,0.00,0
2016-06-11 04:38:18,23.875,7.4,0.00,0
2016-06-11 04:38:28,23.937,7.3,0.00,0
2016-06-11 04:38:38,23.875,7.4,0.00,0
2016-06-11 04:38:48,23.875,7.3,0.00,0
2016-06-11 04:38:58,23.875,7.3,0.00,0
2016-06-11 04:39:08,23.875,7.3,0.00,0
2016-06-11 04:39:18,23.937,7.4,0.00,0
2016-06-11 04:39:28,23.875,7.3,0.00,0
2016-06-11 04:39:38,23.875,7.4,0.00,0
2016-06-11 04:39:48,23.875,7.4,0.00,0
2016-06-11 04:39:58,23.937,7.4,0.00,0
2016-06-11 04:40:08,23.875,7.4,0.00,0
2016-06-11 04:40:18,23.937,7.3,0.00,0
2016-06-11 04:40:28,23.937,7.4,0.00,0
2016-06-11 04:40:38,23.937,7.3,0.00,0
2016-06-11 04:40:48,23.937,7.3,0.00,0
2016-06-11 04:40:58,23.937,7.3,0.00,0
2016-06-11 04:41:08,23.937,7.4,0.00,0
2016-06-11 04:41:18,23.937,7.4,0.00,0
2016-06-11 04:41:28,23.937,7.4,0.00,0
2016-06-11 04:41:38,23.937,7.4,0.00,0
2016-06-11 04:41:48,23.937,7.4,0.00,0
2016-06-11 04:41:58,23.937,7.4,0.00,0
2016-06-11 04:42:08,23.937,7.4,0.00,0
2016-06-11 04:42:18,23.937,7.4,0.00,0
2016-06-11 04:42:28,23.937,7.4,0.00,0
2016-06-11 04:42:38,23.937,7.4,0.00,0
2016-06-11 04:42:48,23.937,7.4,0.00,0
2016-06-11 04:42:58,23.937,7.4,0.00,0
2016-06-11 04:43:08,23.937,7.4,0.00,0
2016-06-11 04:43:18,23.937,7.4,0.00,0
2016-06-11 04:43:28,23.937,7.4,0.00,0
2016-06-11 04:43:38,23.937,7.4,0.00,0
2016-06-11 04:43:48,23.937,7.4,0.00,0
2016-06-11 04:43:58,23.937,7.4,0.00,0
2016-06-11 04:44:08,23.937,7.5,0.00,0
2016-06-11 04:44:18,23.937,7.4,0.00,0
2016-06-11 04:44:28,23.937,7.5,0.00,0
2016-06-11 04:44:38,23.937,7.4,0.00,0
2016-06-11 04:44:48,23.937,7.4,0.00,0
2016-06-11 04:44:58,23.937,7.5,0.00,0
2016-06-11 04:45:08,23.937,7.5,0.00,0
2016-06-11 04:45:18,23.937,7.4,0.00,0
2016-06-11 04:45:28,23.937,7.4,0.00,0
2016-06-11 04:45:38,23.937,7.4,0.00,0
2016-06-11 04:45:48,23.937,7.5,0.00,0
2016-06-11 04:45:58,23.937,7.4,0.00,0
2016-06-11 04:46:08,23.937,7.4,0.00,0
2016-06-11 04:46:18,23.937,7.4,0.00,0
2016-06-11 04:46:28,23.937,7.4,0.00,0
2016-06-11 04:46:38,23.937,7.4,0.00,0
2016-06-11 04:46:48,23.937,7.4,0.00,0
2016-06-11 04:46:58,23.937,7.4,0.00,0
2016-06-11 04:47:08,23.937,7.4,0.00,0
2016-06-11 04:47:18,23.937,7.4,0.00,0
2016-06-11 04:47:28,23.937,7.4,0.00,0
2016-06-11 04:47:38,23.937,7.4,0.00,0
2016-06-11 04:47:48,23.937,7.4,0.00,0
2016-06-11 04:47:58,23.937,7.4,0.00,0
2016-06-11 04:48:08,23.937,7.4,0.00,0
2016-06-11 04:48:18,23.937,7.4,0.00,0
2016-06-11 04:48:28,23.937,7.4,0.00,0
2016-06-11 04:48:38,23.937,7.4,0.00,0
2016-06-11 04:48:48,23.937,7.4,0.00,0
2016-06-11 04:48:58,23.937,7.4,0.00,0
2016-06-11 04:49:08,23.937,7.4,0.00,0
2016-06-11 04:49:18,23.937,7.4,0.00,0
2016-06-11 04:49:28,23.937,7.3,0.00,0
2016-06-11 04:49:38,23.937,7.4,0.00,0
2016-06-11 04:49:48,23.937,7.4,0.00,0
2016-06-11 04:49:58,23.937,7.4,0.00,0
2016-06-11 04:50:08,23.937,7.4,0.00,0
2016-06-11 04:50:18,23.937,7.4,0.00,0
2016-06-11 04:50:28,23.937,7.4,0.00,0
2016-06-11 04:50:38,23.937,7.4,0.00,0
2016-06-11 04:50:48,23.937,7.4,0.00,0
2016-06-11 04:50:58,23.937,7.4,0.00,0
2016-06-11 04:51:08,23.875,7.4,0.00,0
2016-06-11 04:51:18,23.937,7.4,0.00,0
2016-06-11 04:51:28,23.937,7.4,0.00,0
2016-06-11 04:51:38,23.875,7.4,0.00,0
2016-06-11 04:51:48,23.875,7.4,0.00,0
2016-06-11 04:51:58,23.875,7.4,0.00,0
2016-06-11 04:52:08,23.875,7.4,0.00,0
2016-06-11 04:52:18,23.875,7.3,0.00,0
2016-06-11 04:52:28,23.875,7.4,0.00,0
2016-06-11 04:52:38,23.875,7.3,0.00,0
2016-06-11 04:52:48,23.875,7.3,0.00,0
2016-06-11 04:52:58,23.812,7.3,0.00,0
2016-06-11 04:53:08,23.812,7.3,0.00,0
2016-06-11 04:53:18,23.812,7.3,0.00,0
2016-06-11 04:53:28,23.812,7.2,0.00,0
2016-06-11 04:53:38,23.812,7.3,0.00,0
2016-06-11 04:53:48,23.812,7.2,0.00,0
2016-06-11 04:53:58,23.812,7.2,0.00,0
2016-06-11 04:54:08,23.812,7.2,0.00,0
2016-06-11 04:54:18,23.812,7.3,0.00,0
2016-06-11 04:54:28,23.812,7.2,0.00,0
2016-06-11 04:54:38,23.812,7.2,0.00,0
2016-06-11 04:54:48,23.812,7.2,0.00,0
2016-06-11 04:54:58,23.812,7.2,0.00,0
2016-06-11 04:55:08,23.812,7.2,0.00,0
2016-06-11 04:55:18,23.812,7.2,0.00,0
2016-06-11 04:55:28,23.812,7.2,0.00,0
2016-06-11 04:55:38,23.812,7.2,0.00,0
2016-06-11 04:55:48,23.812,7.2,0.00,0
2016-06-11 04:55:58,23.812,7.2,0.00,0
2016-06-11 04:56:08,23.812,7.2,0.00,0
2016-06-11 04:56:18,23.812,7.2,0.00,0
2016-06-11 04:56:28,23.812,7.2,0.00,0
2016-06-11 04:56:38,23.812,7.2,0.00,0
2016-06-11 04:56:48,23.812,7.2,0.00,0
2016-06-11 04:56:58,23.812,7.2,0.00,0
2016-06-11 04:57:08,23.812,7.2,0.00,0
2016-06-11 04:57:18,23.812,7.2,0.00,0
2016-06-11 04:57:28,23.812,7.2,0.00,0
2016-06-11 04:57:38,23.812,7.2,0.00,0
2016-06-11 04:57:48,23.812,7.2,0.00,0
2016-06-11 04:57:58,23.812,7.2,0.00,0
2016-06-11 04:58:08,23.812,7.2,0.00,0
2016-06-11 04:58:18,23.812,7.2,0.00,0
2016-06-11 04:58:28,23.812,7.2,0.00,0
2016-06-11 04:58:38,23.812,7.2,0.00,0
2016-06-11 04:58:48,23.812,7.2,0.00,0
2016-06-11 04:58:58,23.812,7.2,0.00,0
2016-06-11 04:59:08,23.812,7.2,0.00,0
2016-06-11 04:59:18,23.812,7.2,0.00,0
2016-06-11 04:59:28,23.812,7.2,0.00,0
2016-06-11 04:59:38,23.812,7.2,0.00,0
2016-06-11 04:59:48,23.812,7.2,0.00,0
2016-06-11 04:59:58,23.812,7.2,0.00,0
2016-06-11 05:00:08,23.812,7.2,0.00,0
2016-06-11 05:00:18,23.812,7.2,0.00,0
2016-06-11 05:00:28,23.812,7.2,0.00,0
2016-06-11 05:00:38,23.812,7.2,0.00,0
2016-06-11 05:00:48,23.812,7.2,0.00,0
2016-06-11 05:00:58,23.750,7.2,0.00,0
2016-06-11 05:01:08,23.812,7.2,0.00,0
2016-06-11 05:01:18,23.750,7.2,0.00,0
2016-06-11 05:01:28,23.750,7.2,0.00,0
2016-06-11 05:01:38,23.750,7.2,0.00,0
2016-06-11 05:01:48,23.750,7.2,0.00,0
2016-06-11 05:01:58,23.750,7.2,0.00,0
2016-06-11 05:02:08,23.750,7.2,0.00,0
2016-06-11 05:02:18,23.750,7.2,0.00,0
2016-06-11 05:02:28,23.750,7.1,0.00,0
2016-06-11 05:02:38,23.750,7.2,0.00,0
2016-06-11 05:02:48,23.750,7.1,0.00,0
2016-06-11 05:02:58,23.750,7.2,0.00,0
2016-06-11 05:03:08,23.750,7.2,0.00,0
2016-06-11 05:03:18,23.750,7.1,0.00,0
2016-06-11 05:03:28,23.750,7.2,0.00,0
2016-06-11 05:03:38,23.750,7.1,0.00,0
2016-06-11 05:03:48,23.750,7.1,0.00,0
2016-06-11 05:03:58,23.750,7.1,0.00,0
2016-06-11 05:04:08,23.750,7.1,0.00,0
2016-06-11 05:04:18,23.750,7.1,0.00,0
2016-06-11 05:04:28,23.750,7.1,0.00,0
2016-06-11 05:04:38,23.750,7.1,0.00,0
2016-06-11 05:04:48,23.750,7.1,0.00,0
2016-06-11 05:04:58,23.750,7.1,0.00,0
2016-06-11 05:05:08,23.750,7.1,0.00,0
2016-06-11 05:05:18,23.750,7.2,0.00,0
2016-06-11 05:05:28,23.750,7.1,0.00,0
2016-06-11 05:05:38,23.750,7.1,0.00,0
2016-06-11 05:05:48,23.750,7.1,0.00,0
2016-06-11 05:05:58,23.750,7.1,0.00,0
2016-06-11 05:06:08,23.750,7.1,0.00,0
2016-06-11 05:06:18,23.750,7.1,0.00,0
2016-06-11 05:06:28,23.750,7.1,0.00,0
2016-06-11 05:06:38,23.750,7.1,0.00,0
2016-06-11 05:06:48,23.750,7.1,0.00,0
2016-06-11 05:06:58,23.750,7.1,0.00,0
2016-06-11 05:07:08,23.750,7.1,0.00,0
2016-06-11 05:07:18,23.750,7.1,0.00,0
2016-06-11 05:07:28,23.750,7.1,0.00,0
2016-06-11 05:07:38,23.750,7.1,0.00,0
2016-06-11 05:07:48,23.750,7.2,0.00,0
2016-06-11 05:07:58,23.812,7.2,0.00,0
2016-06-11 05:08:08,23.750,7.2,0.00,0
2016-06-11 05:08:18,23.812,7.2,0.00,0
2016-06-11 05:08:28,23.812,7.2,0.00,0
2016-06-11 05:08:38,23.812,7.2,0.00,0
2016-06-11 05:08:48,23.812,7.2,0.00,0
2016-06-11 05:08:58,23.812,7.2,0.00,0
2016-06-11 05:09:08,23.812,7.2,0.00,0
2016-06-11 05:09:18,23.812,7.2,0.00,0
2016-06-11 05:09:28,23.812,7.2,0.00,0
2016-06-11 05:09:38,23.812,7.2,0.00,0
2016-06-11 05:09:48,23.812,7.2,0.00,0
2016-06-11 05:09:58,23.812,7.2,0.00,0
2016-06-11 05:10:08,23.812,7.2,0.00,0
2016-06-11 05:10:18,23.812,7.3,0.00,0
2016-06-11 05:10:28,23.812,7.2,0.00,0
2016-06-11 05:10:38,23.812,7.2,0.00,0
2016-06-11 05:10:48,23.812,7.2,0.00,0
2016-06-11 05:10:58,23.812,7.3,0.00,0
2016-06-11 05:11:08,23.812,7.2,0.00,0
2016-06-11 05:11:18,23.812,7.2,0.00,0
2016-06-11 05:11:28,23.812,7.3,0.00,0
2016-06-11 05:11:38,23.812,7.2,0.00,0
2016-06-11 05:11:48,23.812,7.3,0.00,0
2016-06-11 05:11:58,23.812,7.2,0.00,0
2016-06-11 05:12:08,23.812,7.2,0.00,0
2016-06-11 05:12:18,23.812,7.2,0.00,0
2016-06-11 05:12:28,23.812,7.2,0.00,0
2016-06-11 05:12:38,23.812,7.3,0.00,0
2016-06-11 05:12:48,23.812,7.3,0.00,0
2016-06-11 05:12:58,23.812,7.2,0.00,0
2016-06-11 05:13:08,23.812,7.3,0.00,0
2016-06-11 05:13:18,23.812,7.2,0.00,0
2016-06-11 05:13:28,23.812,7.3,0.00,0
2016-06-11 05:13:38,23.812,7.3,0.00,0
2016-06-11 05:13:48,23.812,7.2,0.00,0
2016-06-11 05:13:58,23.812,7.2,0.00,0
2016-06-11 05:14:08,23.812,7.2,0.00,0
2016-06-11 05:14:18,23.812,7.3,0.00,0
2016-06-11 05:14:28,23.812,7.3,0.00,0
2016-06-11 05:14:38,23.812,7.2,0.00,0
2016-06-11 05:14:48,23.812,7.3,0.00,0
2016-06-11 05:14:58,23.812,7.3,0.00,0
2016-06-11 05:15:08,23.812,7.2,0.00,0
2016-06-11 05:15:18,23.812,7.2,0.00,0
2016-06-11 05:15:28,23.812,7.2,0.00,0
2016-06-11 05:15:38,23.812,7.3,0.00,0
2016-06-11 05:15:48,23.812,7.2,0.00,0
2016-06-11 05:15:58,23.812,7.2,0.00,0
2016-06-11 05:16:08,23.812,7.2,0.00,0
2016-06-11 05:16:18,23.812,7.2,0.00,0
2016-06-11 05:16:28,23.812,7.2,0.00,0
2016-06-11 05:16:38,23.812,7.2,0.00,0
2016-06-11 05:16:48,23.812,7.2,0.00,0
2016-06-11 05:16:58,23.812,7.2,0.00,0
2016-06-11 05:17:08,23.812,7.2,0.00,0
2016-06-11 05:17:18,23.812,7.2,0.00,0
2016-06-11 05:17:28,23.750,7.2,0.00,0
2016-06-11 05:17:38,23.750,7.2,0.00,0
2016-06-11 05:17:48,23.750,7.2,0.00,0
2016-06-11 05:17:58,23.750,7.3,0.00,0
2016-06-11 05:18:08,23.812,7.3,0.00,0
2016-06-11 05:18:18,23.750,7.3,0.00,0
2016-06-11 05:18:28,23.750,7.2,0.00,0
2016-06-11 05:18:38,23.812,7.2,0.00,0
2016-06-11 05:18:48,23.812,7.3,0.00,0
2016-06-11 05:18:58,23.812,7.2,0.00,0
2016-06-11 05:19:08,23.812,7.3,0.00,0
2016-06-11 05:19:18,23.812,7.2,0.00,0
2016-06-11 05:19:28,23.812,7.2,0.00,0
2016-06-11 05:19:38,23.750,7.2,0.00,0
2016-06-11 05:19:48,23.812,7.2,0.00,0
2016-06-11 05:19:58,23.812,7.2,0.00,0
2016-06-11 05:20:08,23.812,7.2,0.00,0
2016-06-11 05:20:18,23.812,7.2,0.00,0
2016-06-11 05:20:28,23.750,7.3,0.00,0
2016-06-11 05:20:38,23.812,7.2,0.00,0
2016-06-11 05:20:48,23.812,7.2,0.00,0
2016-06-11 05:20:58,23.812,7.3,0.00,0
2016-06-11 05:21:08,23.812,7.3,0.00,0
2016-06-11 05:21:18,23.812,7.2,0.00,0
2016-06-11 05:21:28,23.812,7.3,0.00,0
2016-06-11 05:21:38,23.812,7.3,0.00,0
2016-06-11 05:21:48,23.812,7.3,0.00,0
2016-06-11 05:21:58,23.812,7.3,0.00,0
2016-06-11 05:22:08,23.812,7.3,0.00,0
2016-06-11 05:22:18,23.812,7.2,0.00,0
2016-06-11 05:22:28,23.812,7.3,0.00,0
2016-06-11 05:22:38,23.812,7.2,0.00,0
2016-06-11 05:22:48,23.812,7.3,0.00,0
2016-06-11 05:22:58,23.812,7.3,0.00,0
2016-06-11 05:23:08,23.812,7.2,0.00,0
2016-06-11 05:23:18,23.812,7.3,0.00,0
2016-06-11 05:23:28,23.812,7.3,0.00,0
2016-06-11 05:23:38,23.812,7.3,0.00,0
2016-06-11 05:23:48,23.812,7.3,0.00,0
2016-06-11 05:23:58,23.812,7.3,0.00,0
2016-06-11 05:24:08,23.812,7.4,0.00,0
2016-06-11 05:24:18,23.812,7.3,0.00,0
2016-06-11 05:24:28,23.812,7.3,0.00,0
2016-06-11 05:24:38,23.812,7.4,0.00,0
2016-06-11 05:24:48,23.812,7.3,0.00,0
2016-06-11 05:24:58,23.812,7.4,0.00,0
2016-06-11 05:25:08,23.812,7.3,0.00,0
2016-06-11 05:25:18,23.812,7.3,0.00,0
2016-06-11 05:25:28,23.812,7.4,0.00,0
2016-06-11 05:25:38,23.812,7.4,0.00,0
2016-06-11 05:25:48,23.812,7.4,0.00,0
2016-06-11 05:25:58,23.812,7.4,0.00,0
2016-06-11 05:26:08,23.812,7.4,0.00,0
2016-06-11 05:26:18,23.875,7.4,0.00,0
2016-06-11 05:26:28,23.875,7.5,0.00,0
2016-06-11 05:26:38,23.875,7.4,0.00,0
2016-06-11 05:26:48,23.875,7.4,0.00,0
2016-06-11 05:26:58,23.875,7.4,0.00,0
2016-06-11 05:27:08,23.875,7.5,0.00,0
2016-06-11 05:27:18,23.875,7.4,0.00,0
2016-06-11 05:27:28,23.875,7.4,0.00,0
2016-06-11 05:27:38,23.875,7.5,0.00,0
2016-06-11 05:27:48,23.875,7.5,0.00,0
2016-06-11 05:27:58,23.875,7.5,0.00,0
2016-06-11 05:28:08,23.875,7.4,0.00,0
2016-06-11 05:28:18,23.875,7.5,0.00,0
2016-06-11 05:28:28,23.875,7.5,0.00,0
2016-06-11 05:28:38,23.875,7.5,0.00,0
2016-06-11 05:28:48,23.875,7.5,0.00,0
2016-06-11 05:28:58,23.875,7.5,0.00,0
2016-06-11 05:29:08,23.875,7.5,0.00,0
2016-06-11 05:29:18,23.875,7.5,0.00,0
2016-06-11 05:29:28,23.875,7.5,0.00,0
2016-06-11 05:29:38,23.875,7.5,0.00,0
2016-06-11 05:29:48,23.875,7.5,0.00,0
2016-06-11 05:29:58,23.875,7.6,0.00,0
2016-06-11 05:30:08,23.875,7.5,0.00,0
2016-06-11 05:30:18,23.875,7.6,0.00,0
2016-06-11 05:30:28,23.875,7.5,0.00,0
2016-06-11 05:30:38,23.875,7.5,0.00,0
2016-06-11 05:30:48,23.875,7.6,0.00,0
2016-06-11 05:30:58,23.875,7.6,0.00,0
2016-06-11 05:31:08,23.875,7.5,0.00,0
2016-06-11 05:31:18,23.875,7.6,0.00,0
2016-06-11 05:31:28,23.875,7.5,0.00,0
2016-06-11 05:31:38,23.875,7.6,0.00,0
2016-06-11 05:31:48,23.875,7.6,0.00,0
2016-06-11 05:31:58,23.875,7.6,0.00,0
2016-06-11 05:32:08,23.875,7.6,0.00,0
2016-06-11 05:32:18,23.875,7.6,0.00,0
2016-06-11 05:32:28,23.875,7.6,0.00,0
2016-06-11 05:32:38,23.875,7.6,0.00,0
2016-06-11 05:32:48,23.875,7.6,0.00,0
2016-06-11 05:32:58,23.875,7.6,0.00,0
2016-06-11 05:33:08,23.875,7.6,0.00,0
2016-06-11 05:33:18,23.875,7.7,0.00,0
2016-06-11 05:33:28,23.875,7.7,0.00,0
2016-06-11 05:33:38,23.875,7.7,0.00,0
2016-06-11 05:33:48,23.875,7.7,0.00,0
2016-06-11 05:33:58,23.875,7.7,0.00,0
2016-06-11 05:34:08,23.875,7.6,0.00,0
2016-06-11 05:34:18,23.875,7.7,0.00,0
2016-06-11 05:34:28,23.875,7.7,0.00,0
2016-06-11 05:34:38,23.875,7.6,0.00,0
2016-06-11 05:34:48,23.875,7.7,0.00,0
2016-06-11 05:34:58,23.875,7.7,0.00,0
2016-06-11 05:35:08,23.875,7.7,0.00,0
2016-06-11 05:35:18,23.875,7.7,0.00,0
2016-06-11 05:35:28,23.875,7.7,0.00,0
2016-06-11 05:35:38,23.875,7.7,0.00,0
2016-06-11 05:35:48,23.875,7.7,0.00,0
2016-06-11 05:35:58,23.875,7.7,0.00,0
2016-06-11 05:36:08,23.875,7.7,0.00,0
2016-06-11 05:36:18,23.875,7.7,0.00,0
2016-06-11 05:36:28,23.875,7.7,0.00,0
2016-06-11 05:36:38,23.875,7.8,0.00,0
2016-06-11 05:36:48,23.875,7.8,0.00,0
2016-06-11 05:36:58,23.875,7.7,0.00,0
2016-06-11 05:37:08,23.875,7.8,0.00,0
2016-06-11 05:37:18,23.875,7.8,0.00,0
2016-06-11 05:37:28,23.875,7.8,0.00,0
2016-06-11 05:37:38,23.875,7.8,0.00,0
2016-06-11 05:37:48,23.875,7.8,0.00,0
2016-06-11 05:37:58,23.875,7.9,0.00,0
2016-06-11 05:38:08,23.875,7.9,0.00,0
2016-06-11 05:38:18,23.875,7.9,0.00,0
2016-06-11 05:38:28,23.937,7.9,0.00,0
2016-06-11 05:38:38,23.875,7.9,0.00,0
2016-06-11 05:38:48,23.937,7.9,0.00,0
2016-06-11 05:38:58,23.875,7.9,0.00,0
2016-06-11 05:39:08,23.937,7.9,0.00,0
2016-06-11 05:39:18,23.937,8.0,0.00,0
2016-06-11 05:39:28,23.937,8.0,0.00,0
2016-06-11 05:39:38,23.937,8.0,0.00,0
2016-06-11 05:39:48,23.937,8.0,0.00,0
2016-06-11 05:39:58,23.937,8.0,0.00,0
2016-06-11 05:40:08,23.937,8.0,0.00,0
2016-06-11 05:40:18,23.937,8.1,0.00,0
2016-06-11 05:40:28,23.937,8.1,0.00,0
2016-06-11 05:40:38,23.937,8.1,0.00,0
2016-06-11 05:40:48,23.937,8.1,0.00,0
2016-06-11 05:40:58,23.937,8.1,0.00,0
2016-06-11 05:41:08,24.000,6.9,0.00,0
2016-06-11 05:41:18,23.937,8.2,0.00,0
2016-06-11 05:41:28,24.000,7.0,0.00,0
2016-06-11 05:41:38,23.937,8.2,0.00,0
2016-06-11 05:41:48,24.000,7.0,0.00,0
2016-06-11 05:41:58,24.000,7.0,0.00,0
2016-06-11 05:42:08,24.000,7.0,0.00,0
2016-06-11 05:42:18,24.000,7.0,0.00,0
2016-06-11 05:42:28,24.000,7.0,0.00,0
2016-06-11 05:42:38,23.937,8.3,0.00,0
2016-06-11 05:42:48,23.937,8.2,0.00,0
2016-06-11 05:42:58,23.937,8.2,0.00,0
2016-06-11 05:43:08,23.937,8.3,0.00,0
2016-06-11 05:43:18,23.937,8.3,0.00,0
2016-06-11 05:43:28,23.937,8.3,0.00,0
2016-06-11 05:43:38,23.937,8.3,0.00,0
2016-06-11 05:43:48,23.937,8.3,0.00,0
2016-06-11 05:43:58,23.937,8.3,0.00,0
2016-06-11 05:44:08,23.937,8.3,0.00,0
2016-06-11 05:44:18,23.937,8.2,0.00,0
2016-06-11 05:44:28,23.937,8.3,0.00,0
2016-06-11 05:44:38,23.937,8.3,0.00,0
2016-06-11 05:44:48,23.937,8.4,0.00,0
2016-06-11 05:44:58,23.937,8.3,0.00,0
2016-06-11 05:45:08,23.937,8.3,0.00,0
2016-06-11 05:45:18,23.937,8.4,0.00,0
2016-06-11 05:45:28,23.937,8.4,0.00,0
2016-06-11 05:45:38,23.937,8.4,0.00,0
2016-06-11 05:45:48,23.937,8.4,0.00,0
2016-06-11 05:45:58,23.937,8.4,0.00,0
2016-06-11 05:46:08,23.937,8.4,0.00,0
2016-06-11 05:46:18,23.937,8.5,0.00,0
2016-06-11 05:46:28,23.937,8.4,0.00,0
2016-06-11 05:46:38,23.937,8.5,0.00,0
2016-06-11 05:46:48,23.937,8.5,0.00,0
2016-06-11 05:46:58,23.937,8.6,0.00,0
2016-06-11 05:47:08,23.937,8.5,0.00,0
2016-06-11 05:47:18,23.937,8.5,0.00,0
2016-06-11 05:47:28,23.937,8.5,0.00,0
2016-06-11 05:47:38,23.937,8.6,0.00,0
2016-06-11 05:47:48,23.937,8.5,0.00,0
2016-06-11 05:47:58,23.937,8.5,0.00,0
2016-06-11 05:48:08,23.937,8.6,0.00,0
2016-06-11 05:48:18,23.937,8.6,0.00,0
2016-06-11 05:48:28,23.937,8.6,0.00,0
2016-06-11 05:48:38,23.937,8.7,0.00,0
2016-06-11 05:48:48,23.937,8.7,0.00,0
2016-06-11 05:48:58,23.937,8.7,0.00,0
2016-06-11 05:49:08,23.937,8.7,0.00,0
2016-06-11 05:49:18,23.937,8.7,0.00,0
