Time,Temperature (°C),Light (Lux),Humidity (%RH),Rec. Reset (100),During USB (2)
11/8/2016 12:08,19,0,0,0,0
11/8/2016 12:08,19,0,0,0,0
11/8/2016 12:09,19,0,0,0,0
11/8/2016 12:09,19,0,0,0,0
11/8/2016 12:10,19,0,0,0,0
11/8/2016 12:10,19,0,0,0,0
11/8/2016 12:11,19,0,0,0,0
11/8/2016 12:11,19,0,0,0,0
11/8/2016 12:12,19.062,0,0,0,0
11/8/2016 12:12,19,0,0,0,0
11/8/2016 12:13,19.062,0,0,0,0
11/8/2016 12:13,19.062,0,0,0,0
11/8/2016 12:14,19.062,0,0,0,0
11/8/2016 12:14,19.062,0,0,0,0
11/8/2016 12:15,19.062,0,0,0,0
11/8/2016 12:15,19.062,0,0,0,0
11/8/2016 12:16,19.062,0,0,0,0
11/8/2016 12:16,19.062,0,0,0,0
11/8/2016 12:17,19.062,0,0,0,0
11/8/2016 12:17,19.062,0,0,0,0
11/8/2016 12:18,19.125,0,0,0,0
11/8/2016 12:18,19.125,0,0,0,0
11/8/2016 12:19,19.125,0,0,0,0
11/8/2016 12:19,19.125,0,0,0,0
11/8/2016 12:20,19.125,0,0,0,0
11/8/2016 12:20,19.125,0,0,0,0
11/8/2016 12:21,19.125,0,0,0,0
11/8/2016 12:21,19.125,0,0,0,0
11/8/2016 12:22,19.125,0,0,0,0
11/8/2016 12:22,19.187,0,0,0,0
11/8/2016 12:23,19.187,0,0,0,0
11/8/2016 12:23,19.187,0,0,0,0
11/8/2016 12:24,19.187,0,0,0,0
11/8/2016 12:24,19.187,0,0,0,0
11/8/2016 12:25,19.187,0,0,0,0
11/8/2016 12:25,19.187,0,0,0,0
11/8/2016 12:26,19.187,0,0,0,0
11/8/2016 12:26,19.187,0,0,0,0
11/8/2016 12:27,19.187,0,0,0,0
11/8/2016 12:27,19.187,0,0,0,0
11/8/2016 12:28,19.187,0,0,0,0
11/8/2016 12:28,19.25,0,0,0,0
11/8/2016 12:29,19.25,0,0,0,0
11/8/2016 12:29,19.25,0,0,0,0
11/8/2016 12:30,19.25,0,0,0,0
11/8/2016 12:30,19.25,0,0,0,0
11/8/2016 12:31,19.25,0,0,0,0
11/8/2016 12:31,19.25,0,0,0,0
11/8/2016 12:32,19.25,0,0,0,0
11/8/2016 12:32,19.312,0,0,0,0
11/8/2016 12:33,19.312,0,0,0,0
11/8/2016 12:33,19.312,0,0,0,0
11/8/2016 12:34,19.312,0,0,0,0
11/8/2016 12:34,19.312,0,0,0,0
11/8/2016 12:35,19.312,0,0,0,0
11/8/2016 12:35,19.312,0,0,0,0
11/8/2016 12:36,19.312,0,0,0,0
11/8/2016 12:36,19.312,0,0,0,0
11/8/2016 12:37,19.375,0,0,0,0
11/8/2016 12:37,19.375,0,0,0,0
11/8/2016 12:38,19.375,0,0,0,0
11/8/2016 12:38,19.375,0,0,0,0
11/8/2016 12:39,19.375,0,0,0,0
11/8/2016 12:39,19.375,0,0,0,0
11/8/2016 12:40,19.375,0,0,0,0
11/8/2016 12:40,19.437,0,0,0,0
11/8/2016 12:41,19.437,0,0,0,0
11/8/2016 12:41,19.375,0,0,0,0
11/8/2016 12:42,19.437,0,0,0,0
11/8/2016 12:42,19.437,0,0,0,0
11/8/2016 12:43,19.437,0,0,0,0
11/8/2016 12:43,19.437,0,0,0,0
11/8/2016 12:44,19.437,0,0,0,0
11/8/2016 12:44,19.437,0,0,0,0
11/8/2016 12:45,19.437,0,0,0,0
11/8/2016 12:45,19.5,0,0,0,0
11/8/2016 12:46,19.5,0,0,0,0
11/8/2016 12:46,19.5,0,0,0,0
11/8/2016 12:47,19.5,0,0,0,0
11/8/2016 12:47,19.5,0,0,0,0
11/8/2016 12:48,19.5,0,0,0,0
11/8/2016 12:48,19.5,0,0,0,0
11/8/2016 12:49,19.5,0,0,0,0
11/8/2016 12:49,19.562,0,0,0,0
11/8/2016 12:50,19.562,0,0,0,0
11/8/2016 12:50,19.562,0,0,0,0
11/8/2016 12:51,19.562,0,0,0,0
11/8/2016 12:51,19.562,0,0,0,0
11/8/2016 12:52,19.562,0,0,0,0
11/8/2016 12:52,19.562,0,0,0,0
11/8/2016 12:53,19.562,0,0,0,0
11/8/2016 12:53,19.625,0,0,0,0
11/8/2016 12:54,19.625,0,0,0,0
11/8/2016 12:54,19.625,0,0,0,0
11/8/2016 12:55,19.625,0,0,0,0
11/8/2016 12:55,19.625,0,0,0,0
11/8/2016 12:56,19.625,0,0,0,0
11/8/2016 12:56,19.625,0,0,0,0
11/8/2016 12:57,19.625,0,0,0,0
11/8/2016 12:57,19.625,0,0,0,0
11/8/2016 12:58,19.625,0,0,0,0
11/8/2016 12:58,19.687,0,0,0,0
11/8/2016 12:59,19.687,0,0,0,0
11/8/2016 12:59,19.687,0,0,0,0
11/8/2016 13:00,19.687,0,0,0,0
11/8/2016 13:00,19.687,0,0,0,0
11/8/2016 13:01,19.687,0,0,0,0
11/8/2016 13:01,19.687,0,0,0,0
11/8/2016 13:02,19.75,0,0,0,0
11/8/2016 13:02,19.75,0,0,0,0
11/8/2016 13:03,19.75,0,0,0,0
11/8/2016 13:03,19.75,0,0,0,0
11/8/2016 13:04,19.75,0,0,0,0
11/8/2016 13:04,19.75,0,0,0,0
11/8/2016 13:05,19.75,0,0,0,0
11/8/2016 13:05,19.812,0,0,0,0
11/8/2016 13:06,19.75,0,0,0,0
11/8/2016 13:06,19.812,0,0,0,0
11/8/2016 13:07,19.812,0,0,0,0
11/8/2016 13:07,19.812,0,0,0,0
11/8/2016 13:08,19.812,0,0,0,0
11/8/2016 13:08,19.812,0,0,0,0
11/8/2016 13:09,19.812,0,0,0,0
11/8/2016 13:09,19.812,0,0,0,0
11/8/2016 13:10,19.875,0,0,0,0
11/8/2016 13:10,19.875,0,0,0,0
11/8/2016 13:11,19.875,0,0,0,0
11/8/2016 13:11,19.875,0,0,0,0
11/8/2016 13:12,19.875,0,0,0,0
11/8/2016 13:12,19.875,0,0,0,0
11/8/2016 13:13,19.937,0,0,0,0
11/8/2016 13:13,19.937,0,0,0,0
11/8/2016 13:14,19.937,0,0,0,0
11/8/2016 13:14,19.937,0,0,0,0
11/8/2016 13:15,19.937,0,0,0,0
11/8/2016 13:15,19.937,0,0,0,0
11/8/2016 13:16,19.937,0,0,0,0
11/8/2016 13:16,19.937,0,0,0,0
11/8/2016 13:17,20,0,0,0,0
11/8/2016 13:17,20,0,0,0,0
11/8/2016 13:18,20,0,0,0,0
11/8/2016 13:18,20,0,0,0,0
11/8/2016 13:19,20,0,0,0,0
11/8/2016 13:19,20,0,0,0,0
11/8/2016 13:20,20,0,0,0,0
11/8/2016 13:20,20,0,0,0,0
11/8/2016 13:21,20.062,0,0,0,0
11/8/2016 13:21,20.062,0,0,0,0
11/8/2016 13:22,20.062,0,0,0,0
11/8/2016 13:22,20.062,0,0,0,0
11/8/2016 13:23,20.062,0,0,0,0
11/8/2016 13:23,20.062,0,0,0,0
11/8/2016 13:24,20.062,0,0,0,0
11/8/2016 13:24,20.125,0,0,0,0
11/8/2016 13:25,20.125,0,0,0,0
11/8/2016 13:25,20.125,0,0,0,0
11/8/2016 13:26,20.125,0,0,0,0
11/8/2016 13:26,20.125,0,0,0,0
11/8/2016 13:27,20.125,0,0,0,0
11/8/2016 13:27,20.187,0,0,0,0
11/8/2016 13:28,20.187,0,0,0,0
11/8/2016 13:28,20.187,0,0,0,0
11/8/2016 13:29,20.187,0,0,0,0
11/8/2016 13:29,20.187,0,0,0,0
11/8/2016 13:30,20.187,0,0,0,0
11/8/2016 13:30,20.187,0,0,0,0
11/8/2016 13:31,20.187,0,0,0,0
11/8/2016 13:31,20.187,0,0,0,0
11/8/2016 13:32,20.25,0,0,0,0
11/8/2016 13:32,20.25,0,0,0,0
11/8/2016 13:33,20.25,0,0,0,0
11/8/2016 13:33,20.25,0,0,0,0
11/8/2016 13:34,20.25,0,0,0,0
11/8/2016 13:34,20.25,0,0,0,0
11/8/2016 13:35,20.312,0,0,0,0
11/8/2016 13:35,20.312,0,0,0,0
11/8/2016 13:36,20.312,0,0,0,0
11/8/2016 13:36,20.312,0,0,0,0
11/8/2016 13:37,20.312,0,0,0,0
11/8/2016 13:37,20.312,0,0,0,0
11/8/2016 13:38,20.312,0,0,0,0
11/8/2016 13:38,20.312,0,0,0,0
11/8/2016 13:39,20.312,0,0,0,0
11/8/2016 13:39,20.375,0,0,0,0
11/8/2016 13:40,20.375,0,0,0,0
11/8/2016 13:40,20.375,0,0,0,0
11/8/2016 13:41,20.375,0,0,0,0
11/8/2016 13:41,20.375,0,0,0,0
11/8/2016 13:42,20.375,0,0,0,0
11/8/2016 13:42,20.437,0,0,0,0
11/8/2016 13:43,20.437,0,0,0,0
11/8/2016 13:43,20.437,0,0,0,0
11/8/2016 13:44,20.437,0,0,0,0
11/8/2016 13:44,20.437,0,0,0,0
11/8/2016 13:45,20.437,0,0,0,0
11/8/2016 13:45,20.5,0,0,0,0
11/8/2016 13:46,20.5,0,0,0,0
11/8/2016 13:46,20.5,0,0,0,0
11/8/2016 13:47,20.5,0,0,0,0
11/8/2016 13:47,20.5,0,0,0,0
11/8/2016 13:48,20.5,0,0,0,0
11/8/2016 13:48,20.5,0,0,0,0
11/8/2016 13:49,20.5,0,0,0,0
11/8/2016 13:49,20.562,0,0,0,0
11/8/2016 13:50,20.562,0,0,0,0
11/8/2016 13:50,20.562,0,0,0,0
11/8/2016 13:51,20.562,0,0,0,0
11/8/2016 13:51,20.562,0,0,0,0
11/8/2016 13:52,20.562,0,0,0,0
11/8/2016 13:52,20.625,0,0,0,0
11/8/2016 13:53,20.562,0,0,0,0
11/8/2016 13:53,20.625,0,0,0,0
11/8/2016 13:54,20.625,0,0,0,0
11/8/2016 13:54,20.625,0,0,0,0
11/8/2016 13:55,20.625,0,0,0,0
11/8/2016 13:55,20.625,0,0,0,0
11/8/2016 13:56,20.625,0,0,0,0
11/8/2016 13:56,20.625,0,0,0,0
11/8/2016 13:57,20.687,0,0,0,0
11/8/2016 13:57,20.687,0,0,0,0
11/8/2016 13:58,20.687,0,0,0,0
11/8/2016 13:58,20.687,0,0,0,0
11/8/2016 13:59,20.687,0,0,0,0
11/8/2016 13:59,20.687,0,0,0,0
11/8/2016 14:00,20.75,0,0,0,0
11/8/2016 14:00,20.75,0,0,0,0
11/8/2016 14:01,20.75,0,0,0,0
11/8/2016 14:01,20.75,0,0,0,0
11/8/2016 14:02,20.75,0,0,0,0
11/8/2016 14:02,20.75,0,0,0,0
11/8/2016 14:03,20.75,0,0,0,0
11/8/2016 14:03,20.75,0,0,0,0
11/8/2016 14:04,20.812,0,0,0,0
11/8/2016 14:04,20.75,0,0,0,0
11/8/2016 14:05,20.812,0,0,0,0
11/8/2016 14:05,20.812,0,0,0,0
11/8/2016 14:06,20.812,0,0,0,0
11/8/2016 14:06,20.812,0,0,0,0
11/8/2016 14:07,20.812,0,0,0,0
11/8/2016 14:07,20.812,0,0,0,0
11/8/2016 14:08,20.812,0,0,0,0
11/8/2016 14:08,20.875,0,0,0,0
11/8/2016 14:09,20.875,0,0,0,0
11/8/2016 14:09,20.875,0,0,0,0
11/8/2016 14:10,20.875,0,0,0,0
11/8/2016 14:10,20.875,0,0,0,0
11/8/2016 14:11,20.875,0,0,0,0
11/8/2016 14:11,20.875,0,0,0,0
11/8/2016 14:12,20.937,0,0,0,0
11/8/2016 14:12,20.937,0,0,0,0
11/8/2016 14:13,20.937,0,0,0,0
11/8/2016 14:13,20.937,0,0,0,0
11/8/2016 14:14,20.937,0,0,0,0
11/8/2016 14:14,20.937,0,0,0,0
11/8/2016 14:15,20.937,0,0,0,0
11/8/2016 14:15,20.937,0,0,0,0
11/8/2016 14:16,21,0,0,0,0
11/8/2016 14:16,21,0,0,0,0
11/8/2016 14:17,21,0,0,0,0
11/8/2016 14:17,21,0,0,0,0
11/8/2016 14:18,21,0,0,0,0
11/8/2016 14:18,21,0,0,0,0
11/8/2016 14:19,21,0,0,0,0
11/8/2016 14:19,21.062,0,0,0,0
11/8/2016 14:20,21.062,0,0,0,0
11/8/2016 14:20,21.062,0,0,0,0
11/8/2016 14:21,21.062,0,0,0,0
11/8/2016 14:21,21.062,0,0,0,0
11/8/2016 14:22,21.062,0,0,0,0
11/8/2016 14:22,21.062,0,0,0,0
11/8/2016 14:23,21.125,0,0,0,0
11/8/2016 14:23,21.125,0,0,0,0
11/8/2016 14:24,21.125,0,0,0,0
11/8/2016 14:24,21.125,0,0,0,0
11/8/2016 14:25,21.125,0,0,0,0
11/8/2016 14:25,21.125,0,0,0,0
11/8/2016 14:26,21.125,0,0,0,0
11/8/2016 14:26,21.187,0,0,0,0
11/8/2016 14:27,21.187,0,0,0,0
11/8/2016 14:27,21.187,0,0,0,0
11/8/2016 14:28,21.187,0,0,0,0
11/8/2016 14:28,21.187,0,0,0,0
11/8/2016 14:29,21.187,0,0,0,0
11/8/2016 14:29,21.187,0,0,0,0
11/8/2016 14:30,21.187,0,0,0,0
11/8/2016 14:30,21.187,0,0,0,0
11/8/2016 14:31,21.187,0,0,0,0
11/8/2016 14:31,21.25,0,0,0,0
11/8/2016 14:32,21.187,0,0,0,0
11/8/2016 14:32,21.25,0,0,0,0
11/8/2016 14:33,21.25,0,0,0,0
11/8/2016 14:33,21.25,0,0,0,0
11/8/2016 14:34,21.25,0,0,0,0
11/8/2016 14:34,21.25,0,0,0,0
11/8/2016 14:35,21.25,0,0,0,0
11/8/2016 14:35,21.25,0,0,0,0
11/8/2016 14:36,21.312,0,0,0,0
11/8/2016 14:36,21.312,0,0,0,0
11/8/2016 14:37,21.312,0,0,0,0
11/8/2016 14:37,21.312,0,0,0,0
11/8/2016 14:38,21.312,0,0,0,0
11/8/2016 14:38,21.312,0,0,0,0
11/8/2016 14:39,21.312,0,0,0,0
11/8/2016 14:39,21.312,0,0,0,0
11/8/2016 14:40,21.312,0,0,0,0
11/8/2016 14:40,21.312,0,0,0,0
11/8/2016 14:41,21.312,0,0,0,0
11/8/2016 14:41,21.312,0,0,0,0
11/8/2016 14:42,21.375,0,0,0,0
11/8/2016 14:42,21.312,0,0,0,0
11/8/2016 14:43,21.375,0,0,0,0
11/8/2016 14:43,21.375,0,0,0,0
11/8/2016 14:44,21.375,0,0,0,0
11/8/2016 14:44,21.375,0,0,0,0
11/8/2016 14:45,21.375,0,0,0,0
11/8/2016 14:45,21.375,0,0,0,0
11/8/2016 14:46,21.375,0,0,0,0
11/8/2016 14:46,21.375,0,0,0,0
11/8/2016 14:47,21.375,0,0,0,0
11/8/2016 14:47,21.375,0,0,0,0
11/8/2016 14:48,21.375,0,0,0,0
11/8/2016 14:48,21.437,0,0,0,0
11/8/2016 14:49,21.375,0,0,0,0
11/8/2016 14:49,21.375,0,0,0,0
11/8/2016 14:50,21.437,0,0,0,0
11/8/2016 14:50,21.437,0,0,0,0
11/8/2016 14:51,21.437,0,0,0,0
11/8/2016 14:51,21.437,0,0,0,0
11/8/2016 14:52,21.437,0,0,0,0
11/8/2016 14:52,21.437,0,0,0,0
11/8/2016 14:53,21.437,0,0,0,0
11/8/2016 14:53,21.437,0,0,0,0
11/8/2016 14:54,21.437,0,0,0,0
11/8/2016 14:54,21.437,0,0,0,0
11/8/2016 14:55,21.437,0,0,0,0
11/8/2016 14:55,21.437,0,0,0,0
11/8/2016 14:56,21.437,0,0,0,0
11/8/2016 14:56,21.437,0,0,0,0
11/8/2016 14:57,21.437,0,0,0,0
11/8/2016 14:57,21.437,0,0,0,0
11/8/2016 14:58,21.437,0,0,0,0
11/8/2016 14:58,21.437,0,0,0,0
11/8/2016 14:59,21.437,0,0,0,0
11/8/2016 14:59,21.437,0,0,0,0
11/8/2016 15:00,21.437,0,0,0,0
11/8/2016 15:00,21.437,0,0,0,0
11/8/2016 15:01,21.437,0,0,0,0
11/8/2016 15:01,21.437,0,0,0,0
11/8/2016 15:02,21.437,0,0,0,0
11/8/2016 15:02,21.437,0,0,0,0
11/8/2016 15:03,21.437,0,0,0,0
11/8/2016 15:03,21.437,0,0,0,0
11/8/2016 15:04,21.437,0,0,0,0
11/8/2016 15:04,21.437,0,0,0,0
11/8/2016 15:05,21.437,0,0,0,0
11/8/2016 15:05,21.437,0,0,0,0
11/8/2016 15:06,21.437,0,0,0,0
11/8/2016 15:06,21.437,0,0,0,0
11/8/2016 15:07,21.437,0,0,0,0
11/8/2016 15:07,21.437,0,0,0,0
11/8/2016 15:08,21.375,0,0,0,0
11/8/2016 15:08,21.437,0,0,0,0
11/8/2016 15:09,21.437,0,0,0,0
11/8/2016 15:09,21.437,0,0,0,0
11/8/2016 15:10,21.375,0,0,0,0
11/8/2016 15:10,21.437,0,0,0,0
11/8/2016 15:11,21.437,0,0,0,0
11/8/2016 15:11,21.437,0,0,0,0
11/8/2016 15:12,21.375,0,0,0,0
11/8/2016 15:12,21.375,0,0,0,0
11/8/2016 15:13,21.375,0,0,0,0
11/8/2016 15:13,21.375,0,0,0,0
11/8/2016 15:14,21.437,0,0,0,0
11/8/2016 15:14,21.375,0,0,0,0
11/8/2016 15:15,21.375,0,0,0,0
11/8/2016 15:15,21.375,0,0,0,0
11/8/2016 15:16,21.375,0,0,0,0
11/8/2016 15:16,21.375,0,0,0,0
11/8/2016 15:17,21.375,0,0,0,0
11/8/2016 15:17,21.375,0,0,0,0
11/8/2016 15:18,21.375,0,0,0,0
11/8/2016 15:18,21.375,0,0,0,0
11/8/2016 15:19,21.375,0,0,0,0
11/8/2016 15:19,21.375,0,0,0,0
11/8/2016 15:20,21.375,0,0,0,0
11/8/2016 15:20,21.375,0,0,0,0
11/8/2016 15:21,21.375,0,0,0,0
11/8/2016 15:21,21.375,0,0,0,0
11/8/2016 15:22,21.375,0,0,0,0
11/8/2016 15:22,21.375,0,0,0,0
11/8/2016 15:23,21.312,0,0,0,0
11/8/2016 15:23,21.375,0,0,0,0
11/8/2016 15:24,21.375,0,0,0,0
11/8/2016 15:24,21.312,0,0,0,0
11/8/2016 15:25,21.312,0,0,0,0
11/8/2016 15:25,21.312,0,0,0,0
11/8/2016 15:26,21.312,0,0,0,0
11/8/2016 15:26,21.312,0,0,0,0
11/8/2016 15:27,21.312,0,0,0,0
11/8/2016 15:27,21.312,0,0,0,0
11/8/2016 15:28,21.312,0,0,0,0
11/8/2016 15:28,21.312,0,0,0,0
11/8/2016 15:29,21.312,0,0,0,0
11/8/2016 15:29,21.312,0,0,0,0
11/8/2016 15:30,21.312,0,0,0,0
11/8/2016 15:30,21.312,0,0,0,0
11/8/2016 15:31,21.312,0,0,0,0
11/8/2016 15:31,21.312,0,0,0,0
11/8/2016 15:32,21.312,0,0,0,0
11/8/2016 15:32,21.312,0,0,0,0
11/8/2016 15:33,21.312,0,0,0,0
11/8/2016 15:33,21.312,0,0,0,0
11/8/2016 15:34,21.312,0,0,0,0
11/8/2016 15:34,21.312,0,0,0,0
11/8/2016 15:35,21.312,0,0,0,0
11/8/2016 15:35,21.312,0,0,0,0
11/8/2016 15:36,21.312,0,0,0,0
11/8/2016 15:36,21.25,0,0,0,0
11/8/2016 15:37,21.312,0,0,0,0
11/8/2016 15:37,21.25,0,0,0,0
11/8/2016 15:38,21.25,0,0,0,0
11/8/2016 15:38,21.25,0,0,0,0
11/8/2016 15:39,21.25,0,0,0,0
11/8/2016 15:39,21.25,0,0,0,0
11/8/2016 15:40,21.25,0,0,0,0
11/8/2016 15:40,21.25,0,0,0,0
11/8/2016 15:41,21.25,0,0,0,0
11/8/2016 15:41,21.25,0,0,0,0
11/8/2016 15:42,21.25,0,0,0,0
11/8/2016 15:42,21.25,0,0,0,0
11/8/2016 15:43,21.25,0,0,0,0
11/8/2016 15:43,21.25,0,0,0,0
11/8/2016 15:44,21.25,0,0,0,0
11/8/2016 15:44,21.187,0,0,0,0
11/8/2016 15:45,21.187,0,0,0,0
11/8/2016 15:45,21.25,0,0,0,0
11/8/2016 15:46,21.187,0,0,0,0
11/8/2016 15:46,21.187,0,0,0,0
11/8/2016 15:47,21.187,0,0,0,0
11/8/2016 15:47,21.187,0,0,0,0
11/8/2016 15:48,21.187,0,0,0,0
11/8/2016 15:48,21.187,0,0,0,0
11/8/2016 15:49,21.187,0,0,0,0
11/8/2016 15:49,21.187,0,0,0,0
11/8/2016 15:50,21.187,0,0,0,0
11/8/2016 15:50,21.187,0,0,0,0
11/8/2016 15:51,21.187,0,0,0,0
11/8/2016 15:51,21.187,0,0,0,0
11/8/2016 15:52,21.187,0,0,0,0
11/8/2016 15:52,21.187,0,0,0,0
11/8/2016 15:53,21.187,0,0,0,0
11/8/2016 15:53,21.187,0,0,0,0
11/8/2016 15:54,21.187,0,0,0,0
11/8/2016 15:54,21.125,0,0,0,0
11/8/2016 15:55,21.125,0,0,0,0
11/8/2016 15:55,21.125,0,0,0,0
11/8/2016 15:56,21.125,0,0,0,0
11/8/2016 15:56,21.125,0,0,0,0
11/8/2016 15:57,21.125,0,0,0,0
11/8/2016 15:57,21.125,0,0,0,0
11/8/2016 15:58,21.125,0,0,0,0
11/8/2016 15:58,21.125,0,0,0,0
11/8/2016 15:59,21.125,0,0,0,0
11/8/2016 15:59,21.125,0,0,0,0
11/8/2016 16:00,21.125,0,0,0,0
11/8/2016 16:00,21.125,0,0,0,0
11/8/2016 16:01,21.125,0,0,0,0
11/8/2016 16:01,21.125,0,0,0,0
11/8/2016 16:02,21.125,0,0,0,0
11/8/2016 16:02,21.062,0,0,0,0
11/8/2016 16:03,21.062,0,0,0,0
11/8/2016 16:03,21.062,0,0,0,0
11/8/2016 16:04,21.062,0,0,0,0
11/8/2016 16:04,21.062,0,0,0,0
11/8/2016 16:05,21.062,0,0,0,0
11/8/2016 16:05,21.062,0,0,0,0
11/8/2016 16:06,21.062,0,0,0,0
11/8/2016 16:06,21.062,0,0,0,0
11/8/2016 16:07,21.062,0,0,0,0
11/8/2016 16:07,21.062,0,0,0,0
11/8/2016 16:08,21.062,0,0,0,0
11/8/2016 16:08,21.062,0,0,0,0
11/8/2016 16:09,21,0,0,0,0
11/8/2016 16:09,21.062,0,0,0,0
11/8/2016 16:10,21,0,0,0,0
11/8/2016 16:10,21,0,0,0,0
11/8/2016 16:11,21,0,0,0,0
11/8/2016 16:11,21,0,0,0,0
11/8/2016 16:12,21,0,0,0,0
11/8/2016 16:12,21,0,0,0,0
11/8/2016 16:13,21,0,0,0,0
11/8/2016 16:13,21,0,0,0,0
11/8/2016 16:14,21,0,0,0,0
11/8/2016 16:14,21,0,0,0,0
11/8/2016 16:15,20.937,0,0,0,0
11/8/2016 16:15,20.937,0,0,0,0
11/8/2016 16:16,20.937,0,0,0,0
11/8/2016 16:16,20.937,0,0,0,0
11/8/2016 16:17,20.937,0,0,0,0
11/8/2016 16:17,20.937,0,0,0,0
11/8/2016 16:18,20.937,0,0,0,0
11/8/2016 16:18,20.937,0,0,0,0
11/8/2016 16:19,20.937,0,0,0,0
11/8/2016 16:19,20.875,0,0,0,0
11/8/2016 16:20,20.875,0,0,0,0
11/8/2016 16:20,20.875,0,0,0,0
11/8/2016 16:21,20.875,0,0,0,0
11/8/2016 16:21,20.875,0,0,0,0
11/8/2016 16:22,20.875,0,0,0,0
11/8/2016 16:22,20.875,0,0,0,0
11/8/2016 16:23,20.875,0,0,0,0
11/8/2016 16:23,20.812,0,0,0,0
11/8/2016 16:24,20.812,0,0,0,0
11/8/2016 16:24,20.812,0,0,0,0
11/8/2016 16:25,20.812,0,0,0,0
11/8/2016 16:25,20.812,0,0,0,0
11/8/2016 16:26,20.812,0,0,0,0
11/8/2016 16:26,20.812,0,0,0,0
11/8/2016 16:27,20.812,0,0,0,0
11/8/2016 16:27,20.812,0,0,0,0
11/8/2016 16:28,20.812,0,0,0,0
11/8/2016 16:28,20.812,0,0,0,0
11/8/2016 16:29,20.75,0,0,0,0
11/8/2016 16:29,20.75,0,0,0,0
11/8/2016 16:30,20.75,0,0,0,0
11/8/2016 16:30,20.75,0,0,0,0
11/8/2016 16:31,20.75,0,0,0,0
11/8/2016 16:31,20.75,0,0,0,0
11/8/2016 16:32,20.75,0,0,0,0
11/8/2016 16:32,20.687,0,0,0,0
11/8/2016 16:33,20.687,0,0,0,0
11/8/2016 16:33,20.687,0,0,0,0
11/8/2016 16:34,20.687,0,0,0,0
11/8/2016 16:34,20.687,0,0,0,0
11/8/2016 16:35,20.625,0,0,0,0
11/8/2016 16:35,20.625,0,0,0,0
11/8/2016 16:36,20.625,0,0,0,0
11/8/2016 16:36,20.625,0,0,0,0
11/8/2016 16:37,20.625,0,0,0,0
11/8/2016 16:37,20.625,0,0,0,0
11/8/2016 16:38,20.625,0,0,0,0
11/8/2016 16:38,20.625,0,0,0,0
11/8/2016 16:39,20.562,0,0,0,0
11/8/2016 16:39,20.562,0,0,0,0
11/8/2016 16:40,20.562,0,0,0,0
11/8/2016 16:40,20.562,0,0,0,0
11/8/2016 16:41,20.562,0,0,0,0
11/8/2016 16:41,20.562,0,0,0,0
11/8/2016 16:42,20.562,0,0,0,0
11/8/2016 16:42,20.562,0,0,0,0
11/8/2016 16:43,20.5,0,0,0,0
11/8/2016 16:43,20.562,0,0,0,0
11/8/2016 16:44,20.5,0,0,0,0
11/8/2016 16:44,20.5,0,0,0,0
11/8/2016 16:45,20.5,0,0,0,0
11/8/2016 16:45,20.5,0,0,0,0
11/8/2016 16:46,20.5,0,0,0,0
11/8/2016 16:46,20.5,0,0,0,0
11/8/2016 16:47,20.5,0,0,0,0
11/8/2016 16:47,20.437,0,0,0,0
11/8/2016 16:48,20.5,0,0,0,0
11/8/2016 16:48,20.5,0,0,0,0
11/8/2016 16:49,20.5,0,0,0,0
11/8/2016 16:49,20.437,0,0,0,0
11/8/2016 16:50,20.5,0,0,0,0
11/8/2016 16:50,20.437,0,0,0,0
11/8/2016 16:51,20.437,0,0,0,0
11/8/2016 16:51,20.437,0,0,0,0
11/8/2016 16:52,20.437,0,0,0,0
11/8/2016 16:52,20.437,0,0,0,0
11/8/2016 16:53,20.437,0,0,0,0
11/8/2016 16:53,20.437,0,0,0,0
11/8/2016 16:54,20.437,0,0,0,0
11/8/2016 16:54,20.437,0,0,0,0
11/8/2016 16:55,20.437,0,0,0,0
11/8/2016 16:55,20.437,0,0,0,0
11/8/2016 16:56,20.437,0,0,0,0
11/8/2016 16:56,20.437,0,0,0,0
11/8/2016 16:57,20.437,0,0,0,0
11/8/2016 16:57,20.437,0,0,0,0
11/8/2016 16:58,20.437,0,0,0,0
11/8/2016 16:58,20.437,0,0,0,0
11/8/2016 16:59,20.437,0,0,0,0
11/8/2016 16:59,20.437,0,0,0,0
11/8/2016 17:00,20.437,0,0,0,0
11/8/2016 17:00,20.437,0,0,0,0
11/8/2016 17:01,20.437,0,0,0,0
11/8/2016 17:01,20.437,0,0,0,0
11/8/2016 17:02,20.437,0,0,0,0
11/8/2016 17:02,20.437,0,0,0,0
11/8/2016 17:03,20.437,0,0,0,0
11/8/2016 17:03,20.437,0,0,0,0
11/8/2016 17:04,20.437,0,0,0,0
11/8/2016 17:04,20.437,0,0,0,0
11/8/2016 17:05,20.437,0,0,0,0
11/8/2016 17:05,20.437,0,0,0,0
11/8/2016 17:06,20.437,0,0,0,0
11/8/2016 17:06,20.437,0,0,0,0
11/8/2016 17:07,20.437,0,0,0,0
11/8/2016 17:07,20.437,0,0,0,0
11/8/2016 17:08,20.437,0,0,0,0
11/8/2016 17:08,20.437,0,0,0,0
11/8/2016 17:09,20.437,0,0,0,0
11/8/2016 17:09,20.437,0,0,0,0
11/8/2016 17:10,20.437,0,0,0,0
11/8/2016 17:10,20.437,0,0,0,0
11/8/2016 17:11,20.437,0,0,0,0
11/8/2016 17:11,20.437,0,0,0,0
11/8/2016 17:12,20.437,0,0,0,0
